STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
YR1,H,170,DEPTH B,20121126 1800,20121126 1800,-57.59, ,FEET
YR1,H,170,DEPTH B,20121126 1900,20121126 1900,-57.60, ,FEET
YR1,H,170,DEPTH B,20121126 2000,20121126 2000,-57.60, ,FEET
YR1,H,170,DEPTH B,20121126 2100,20121126 2100,-57.60, ,FEET
YR1,H,170,DEPTH B,20121126 2200,20121126 2200,-57.59, ,FEET
YR1,H,170,DEPTH B,20121126 2300,20121126 2300,-57.59, ,FEET
YR1,H,170,DEPTH B,20121127 0000,20121127 0000,-57.58, ,FEET
YR1,H,170,DEPTH B,20121127 0100,20121127 0100,-57.56, ,FEET
YR1,H,170,DEPTH B,20121127 0200,20121127 0200,-57.55, ,FEET
YR1,H,170,DEPTH B,20121127 0300,20121127 0300,-57.54, ,FEET
YR1,H,170,DEPTH B,20121127 0400,20121127 0400,-57.50, ,FEET
YR1,H,170,DEPTH B,20121127 0500,20121127 0500,-57.52, ,FEET
YR1,H,170,DEPTH B,20121127 0600,20121127 0600,-57.51, ,FEET
YR1,H,170,DEPTH B,20121127 0700,20121127 0700,-57.52, ,FEET
YR1,H,170,DEPTH B,20121127 0800,20121127 0800,---, ,FEET
YR1,H,170,DEPTH B,20121127 0900,20121127 0900,---, ,FEET
YR1,H,170,DEPTH B,20121127 1000,20121127 1000,-57.53, ,FEET
YR1,H,170,DEPTH B,20121127 1100,20121127 1100,-57.49, ,FEET
YR1,H,170,DEPTH B,20121127 1200,20121127 1200,-57.48, ,FEET
YR1,H,170,DEPTH B,20121127 1300,20121127 1300,-57.46, ,FEET
YR1,H,170,DEPTH B,20121127 1400,20121127 1400,-57.44, ,FEET
YR1,H,170,DEPTH B,20121127 1500,20121127 1500,-57.43, ,FEET
YR1,H,170,DEPTH B,20121127 1600,20121127 1600,-57.42, ,FEET
YR1,H,170,DEPTH B,20121127 1700,20121127 1700,-57.41, ,FEET
YR1,H,170,DEPTH B,20121127 1800,20121127 1800,-57.42, ,FEET
YR1,H,170,DEPTH B,20121127 1900,20121127 1900,-57.42, ,FEET
YR1,H,170,DEPTH B,20121127 2000,20121127 2000,-57.42, ,FEET
YR1,H,170,DEPTH B,20121127 2100,20121127 2100,-57.44, ,FEET
YR1,H,170,DEPTH B,20121127 2200,20121127 2200,-57.42, ,FEET
YR1,H,170,DEPTH B,20121127 2300,20121127 2300,-57.42, ,FEET
YR1,H,170,DEPTH B,20121128 0000,20121128 0000,-57.42, ,FEET
YR1,H,170,DEPTH B,20121128 0100,20121128 0100,-57.40, ,FEET
YR1,H,170,DEPTH B,20121128 0200,20121128 0200,-57.40, ,FEET
YR1,H,170,DEPTH B,20121128 0300,20121128 0300,-57.39, ,FEET
YR1,H,170,DEPTH B,20121128 0400,20121128 0400,-57.40, ,FEET
YR1,H,170,DEPTH B,20121128 0500,20121128 0500,-57.39, ,FEET
YR1,H,170,DEPTH B,20121128 0600,20121128 0600,-57.37, ,FEET
YR1,H,170,DEPTH B,20121128 0700,20121128 0700,-57.38, ,FEET
YR1,H,170,DEPTH B,20121128 0800,20121128 0800,-57.38, ,FEET
